practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile,gp_count,practice_country
28,72,1,0.6631226582407956,-0.7485107481711006,5630,1,3,England
28,76,1,0.23931566428755877,-0.9709418174260518,5630,1,3,England
28,83,1,-0.5680647467311561,-0.8229838658936561,5630,1,3,England
28,84,1,-0.6631226582407951,-0.7485107481711012,5630,1,3,England
31,27,1,-0.12053668025532283,-0.992708874098054,14090,1,9,England
31,28,1,-0.23931566428755743,-0.9709418174260521,14090,1,9,England
31,31,2,-0.5680647467311556,-0.8229838658936565,14090,1,9,England
31,32,1,-0.663122658240795,-0.7485107481711013,14090,1,9,England
31,34,1,-0.8229838658936564,-0.5680647467311559,14090,1,9,England
31,36,2,-0.9350162426854147,-0.3546048870425359,14090,1,9,England
31,37,1,-0.970941817426052,-0.23931566428755774,14090,1,9,England
31,39,4,-1,-1.836909530733566e-16,14090,1,9,England
31,40,1,-0.992708874098054,0.1205366802553232,14090,1,9,England
31,45,1,-0.7485107481711011,0.6631226582407952,14090,1,9,England
31,53,1,0.12053668025532314,0.992708874098054,14090,1,9,England
31,58,2,0.6631226582407952,0.7485107481711011,14090,1,9,England
31,61,1,0.8854560256532099,0.46472317204376845,14090,1,9,England
31,62,1,0.9350162426854147,0.354604887042536,14090,1,9,England
31,64,2,0.9927088740980539,0.12053668025532369,14090,1,9,England
31,65,1,1,3.061515884555943e-16,14090,1,9,England
31,80,1,-0.23931566428755807,-0.9709418174260519,14090,1,9,England
31,82,1,-0.46472317204376784,-0.8854560256532102,14090,1,9,England
34,21,2,0.5680647467311558,-0.8229838658936564,8356,2,6,England
34,22,3,0.46472317204376906,-0.8854560256532096,8356,2,6,England
34,23,2,0.35460488704253584,-0.9350162426854147,8356,2,6,England
34,24,2,0.23931566428755768,-0.970941817426052,8356,2,6,England
34,25,2,0.12053668025532308,-0.992708874098054,8356,2,6,England
34,26,2,-3.216285744678249e-16,-1,8356,2,6,England
34,27,1,-0.12053668025532283,-0.992708874098054,8356,2,6,England
34,28,1,-0.23931566428755743,-0.9709418174260521,8356,2,6,England
34,29,2,-0.3546048870425356,-0.9350162426854148,8356,2,6,England
34,33,3,-0.7485107481711011,-0.6631226582407952,8356,2,6,England
34,34,1,-0.8229838658936564,-0.5680647467311559,8356,2,6,England
34,36,1,-0.9350162426854147,-0.3546048870425359,8356,2,6,England
34,37,3,-0.970941817426052,-0.23931566428755774,8356,2,6,England
34,39,3,-1,-1.836909530733566e-16,8356,2,6,England
34,40,1,-0.992708874098054,0.1205366802553232,8356,2,6,England
34,44,1,-0.822983865893657,0.5680647467311548,8356,2,6,England
34,45,3,-0.7485107481711011,0.6631226582407952,8356,2,6,England
34,47,1,-0.5680647467311559,0.8229838658936564,8356,2,6,England
34,49,4,-0.35460488704253595,0.9350162426854147,8356,2,6,England
34,51,1,-0.12053668025532363,0.992708874098054,8356,2,6,England
34,52,1,6.432571489356498e-16,1,8356,2,6,England
34,57,1,0.5680647467311555,0.8229838658936566,8356,2,6,England
34,58,3,0.6631226582407952,0.7485107481711011,8356,2,6,England
34,60,1,0.8229838658936558,0.5680647467311567,8356,2,6,England
34,61,1,0.8854560256532099,0.46472317204376845,8356,2,6,England
34,62,1,0.9350162426854147,0.354604887042536,8356,2,6,England
34,69,1,0.8854560256532102,-0.4647231720437679,8356,2,6,England
34,70,1,0.8229838658936571,-0.5680647467311547,8356,2,6,England
34,72,1,0.6631226582407956,-0.7485107481711006,8356,2,6,England
34,73,1,0.5680647467311568,-0.8229838658936557,8356,2,6,England
34,75,1,0.35460488704253607,-0.9350162426854146,8356,2,6,England
34,76,1,0.23931566428755877,-0.9709418174260518,8356,2,6,England
34,78,1,3.673819061467132e-16,-1,8356,2,6,England
34,84,1,-0.6631226582407951,-0.7485107481711012,8356,2,6,England
35,29,2,-0.3546048870425356,-0.9350162426854148,5725,3,2,England
35,33,2,-0.7485107481711011,-0.6631226582407952,5725,3,2,England
35,35,1,-0.8854560256532096,-0.4647231720437691,5725,3,2,England
35,41,1,-0.9709418174260521,0.23931566428755738,5725,3,2,England
35,44,1,-0.822983865893657,0.5680647467311548,5725,3,2,England
35,46,1,-0.6631226582407955,0.7485107481711007,5725,3,2,England
35,68,1,0.9350162426854148,-0.35460488704253545,5725,3,2,England
35,69,1,0.8854560256532102,-0.4647231720437679,5725,3,2,England
35,72,1,0.6631226582407956,-0.7485107481711006,5725,3,2,England
35,74,1,0.4647231720437685,-0.8854560256532099,5725,3,2,England
35,81,1,-0.3546048870425354,-0.93501624268541494,5725,3,2,England
35,82,1,-0.46472317204376784,-0.8854560256532102,5725,3,2,England
35,86,1,-0.8229838658936557,-0.5680647467311568,5725,3,2,England
36,32,1,-0.663122658240795,-0.7485107481711013,5559,4,2,England
36,43,1,-0.8854560256532101,0.464723172043768,5559,4,2,England
36,44,2,-0.822983865893657,0.5680647467311548,5559,4,2,England
36,52,1,6.432571489356498e-16,1,5559,4,2,England
36,57,1,0.5680647467311555,0.8229838658936566,5559,4,2,England
36,79,1,-0.12053668025532391,-0.9927088740980539,5559,4,2,England
36,81,1,-0.3546048870425354,-0.93501624268541494,5559,4,2,England
44,55,1,0.3546048870425355,0.9350162426854148,4555,3,3,England
44,57,3,0.5680647467311555,0.8229838658936566,4555,3,3,England
44,62,1,0.9350162426854147,0.354604887042536,4555,3,3,England
44,70,1,0.8229838658936571,-0.5680647467311547,4555,3,3,England
44,71,2,0.7485107481711012,-0.6631226582407952,4555,3,3,England
44,76,1,0.23931566428755877,-0.9709418174260518,4555,3,3,England
44,77,1,0.12053668025532287,-0.992708874098054,4555,3,3,England
44,79,1,-0.12053668025532391,-0.9927088740980539,4555,3,3,England
44,82,1,-0.46472317204376784,-0.8854560256532102,4555,3,3,England
45,22,1,0.46472317204376906,-0.8854560256532096,6292,4,6,England
45,32,1,-0.663122658240795,-0.7485107481711013,6292,4,6,England
45,59,1,0.7485107481711007,0.6631226582407956,6292,4,6,England
45,73,1,0.5680647467311568,-0.8229838658936557,6292,4,6,England
47,22,1,0.46472317204376906,-0.8854560256532096,3634,3,4,England
47,24,2,0.23931566428755768,-0.970941817426052,3634,3,4,England
47,26,1,-3.216285744678249e-16,-1,3634,3,4,England
47,27,1,-0.12053668025532283,-0.992708874098054,3634,3,4,England
47,44,1,-0.822983865893657,0.5680647467311548,3634,3,4,England
47,50,1,-0.2393156642875578,0.970941817426052,3634,3,4,England
47,60,1,0.8229838658936558,0.5680647467311567,3634,3,4,England
47,61,2,0.8854560256532099,0.46472317204376845,3634,3,4,England
47,66,1,0.992708874098054,-0.12053668025532309,3634,3,4,England
47,68,1,0.9350162426854148,-0.35460488704253545,3634,3,4,England
47,71,1,0.7485107481711012,-0.6631226582407952,3634,3,4,England
51,21,1,0.5680647467311558,-0.8229838658936564,6852,2,4,England
51,22,2,0.46472317204376906,-0.8854560256532096,6852,2,4,England
51,25,2,0.12053668025532308,-0.992708874098054,6852,2,4,England
51,27,1,-0.12053668025532283,-0.992708874098054,6852,2,4,England
51,29,2,-0.3546048870425356,-0.9350162426854148,6852,2,4,England
51,30,1,-0.46472317204376806,-0.8854560256532101,6852,2,4,England
51,31,1,-0.5680647467311556,-0.8229838658936565,6852,2,4,England
51,33,2,-0.7485107481711011,-0.6631226582407952,6852,2,4,England
51,35,1,-0.8854560256532096,-0.4647231720437691,6852,2,4,England
51,40,1,-0.992708874098054,0.1205366802553232,6852,2,4,England
51,42,1,-0.9350162426854148,0.35460488704253557,6852,2,4,England
51,44,1,-0.822983865893657,0.5680647467311548,6852,2,4,England
51,46,1,-0.6631226582407955,0.7485107481711007,6852,2,4,England
51,47,1,-0.5680647467311559,0.8229838658936564,6852,2,4,England
51,48,2,-0.4647231720437684,0.88545602565321,6852,2,4,England
51,49,1,-0.35460488704253595,0.9350162426854147,6852,2,4,England
51,50,1,-0.2393156642875578,0.970941817426052,6852,2,4,England
51,55,3,0.3546048870425355,0.9350162426854148,6852,2,4,England
51,56,1,0.46472317204376795,0.8854560256532102,6852,2,4,England
51,57,1,0.5680647467311555,0.8229838658936566,6852,2,4,England
51,58,3,0.6631226582407952,0.7485107481711011,6852,2,4,England
51,63,1,0.970941817426052,0.23931566428755785,6852,2,4,England
51,65,2,1,3.061515884555943e-16,6852,2,4,England
51,66,3,0.992708874098054,-0.12053668025532309,6852,2,4,England
51,68,3,0.9350162426854148,-0.35460488704253545,6852,2,4,England
51,69,1,0.8854560256532102,-0.4647231720437679,6852,2,4,England
51,70,1,0.8229838658936571,-0.5680647467311547,6852,2,4,England
51,71,4,0.7485107481711012,-0.6631226582407952,6852,2,4,England
51,72,2,0.6631226582407956,-0.7485107481711006,6852,2,4,England
51,76,3,0.23931566428755877,-0.9709418174260518,6852,2,4,England
51,78,1,3.673819061467132e-16,-1,6852,2,4,England
51,79,1,-0.12053668025532391,-0.9927088740980539,6852,2,4,England
51,84,1,-0.6631226582407951,-0.7485107481711012,6852,2,4,England
53,25,2,0.12053668025532308,-0.992708874098054,7815,1,4,England
53,26,1,-3.216285744678249e-16,-1,7815,1,4,England
53,29,1,-0.3546048870425356,-0.9350162426854148,7815,1,4,England
53,34,1,-0.8229838658936564,-0.5680647467311559,7815,1,4,England
53,40,1,-0.992708874098054,0.1205366802553232,7815,1,4,England
53,42,1,-0.9350162426854148,0.35460488704253557,7815,1,4,England
53,46,1,-0.6631226582407955,0.7485107481711007,7815,1,4,England
53,47,1,-0.5680647467311559,0.8229838658936564,7815,1,4,England
53,48,1,-0.4647231720437684,0.88545602565321,7815,1,4,England
53,57,1,0.5680647467311555,0.8229838658936566,7815,1,4,England
53,59,2,0.7485107481711007,0.6631226582407956,7815,1,4,England
53,60,1,0.8229838658936558,0.5680647467311567,7815,1,4,England
53,64,4,0.9927088740980539,0.12053668025532369,7815,1,4,England
53,65,2,1,3.061515884555943e-16,7815,1,4,England
53,66,2,0.992708874098054,-0.12053668025532309,7815,1,4,England
53,67,1,0.9709418174260519,-0.23931566428755813,7815,1,4,England
53,72,2,0.6631226582407956,-0.7485107481711006,7815,1,4,England
53,73,1,0.5680647467311568,-0.8229838658936557,7815,1,4,England
53,76,1,0.23931566428755877,-0.9709418174260518,7815,1,4,England
53,79,1,-0.12053668025532391,-0.9927088740980539,7815,1,4,England
55,26,1,-3.216285744678249e-16,-1,5388,1,7,England
55,29,1,-0.3546048870425356,-0.9350162426854148,5388,1,7,England
55,36,1,-0.9350162426854147,-0.3546048870425359,5388,1,7,England
55,37,1,-0.970941817426052,-0.23931566428755774,5388,1,7,England
55,43,1,-0.8854560256532101,0.464723172043768,5388,1,7,England
55,44,1,-0.822983865893657,0.5680647467311548,5388,1,7,England
55,47,1,-0.5680647467311559,0.8229838658936564,5388,1,7,England
55,51,1,-0.12053668025532363,0.992708874098054,5388,1,7,England
55,54,1,0.23931566428755732,0.9709418174260521,5388,1,7,England
55,60,1,0.8229838658936558,0.5680647467311567,5388,1,7,England
55,61,1,0.8854560256532099,0.46472317204376845,5388,1,7,England
55,62,2,0.9350162426854147,0.354604887042536,5388,1,7,England
55,65,3,1,3.061515884555943e-16,5388,1,7,England
55,66,1,0.992708874098054,-0.12053668025532309,5388,1,7,England
55,68,2,0.9350162426854148,-0.35460488704253545,5388,1,7,England
55,69,2,0.8854560256532102,-0.4647231720437679,5388,1,7,England
55,70,1,0.8229838658936571,-0.5680647467311547,5388,1,7,England
55,71,1,0.7485107481711012,-0.6631226582407952,5388,1,7,England
55,72,1,0.6631226582407956,-0.7485107481711006,5388,1,7,England
55,73,1,0.5680647467311568,-0.8229838658936557,5388,1,7,England
55,75,1,0.35460488704253607,-0.9350162426854146,5388,1,7,England
