practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile
3,51,3,-0.12053668025532363,0.992708874098054,13185,3
3,52,2,6.432571489356498e-16,1,13185,3
3,53,3,0.12053668025532314,0.992708874098054,13185,3
3,54,1,0.23931566428755732,0.9709418174260521,13185,3
3,55,3,0.3546048870425355,0.9350162426854148,13185,3
3,56,1,0.46472317204376795,0.8854560256532102,13185,3
3,57,2,0.5680647467311555,0.8229838658936566,13185,3
3,58,4,0.6631226582407952,0.7485107481711011,13185,3
3,59,5,0.7485107481711007,0.6631226582407956,13185,3
3,60,2,0.8229838658936558,0.5680647467311567,13185,3
3,61,3,0.8854560256532099,0.46472317204376845,13185,3
3,62,3,0.9350162426854147,0.354604887042536,13185,3
3,63,2,0.970941817426052,0.23931566428755785,13185,3
3,64,2,0.9927088740980539,0.12053668025532369,13185,3
3,65,2,1,3.061515884555943e-16,13185,3
3,66,3,0.992708874098054,-0.12053668025532309,13185,3
3,67,1,0.9709418174260519,-0.23931566428755813,13185,3
3,69,1,0.8854560256532102,-0.4647231720437679,13185,3
3,71,4,0.7485107481711012,-0.6631226582407952,13185,3
3,72,2,0.6631226582407956,-0.7485107481711006,13185,3
3,73,2,0.5680647467311568,-0.8229838658936557,13185,3
3,74,2,0.4647231720437685,-0.8854560256532099,13185,3
3,75,1,0.35460488704253607,-0.9350162426854146,13185,3
3,76,2,0.23931566428755877,-0.9709418174260518,13185,3
3,77,1,0.12053668025532287,-0.992708874098054,13185,3
3,78,1,3.673819061467132e-16,-1,13185,3
3,79,1,-0.12053668025532391,-0.9927088740980539,13185,3
3,81,3,-0.3546048870425354,-0.93501624268541494,13185,3
3,83,4,-0.5680647467311561,-0.8229838658936561,13185,3
3,84,2,-0.6631226582407951,-0.7485107481711012,13185,3
3,85,2,-0.7485107481711006,-0.6631226582407957,13185,3
3,86,1,-0.8229838658936557,-0.5680647467311568,13185,3
3,87,2,-0.885456025653209,-0.4647231720437701,13185,3
7,18,1,0.8229838658936565,-0.5680647467311557,8910,2
7,19,3,0.7485107481711013,-0.663122658240795,8910,2
7,20,4,0.6631226582407952,-0.7485107481711012,8910,2
7,21,3,0.5680647467311558,-0.8229838658936564,8910,2
7,22,3,0.46472317204376906,-0.8854560256532096,8910,2
7,23,3,0.35460488704253584,-0.9350162426854147,8910,2
7,24,2,0.23931566428755768,-0.970941817426052,8910,2
7,25,1,0.12053668025532308,-0.992708874098054,8910,2
7,26,3,-3.216285744678249e-16,-1,8910,2
7,27,1,-0.12053668025532283,-0.992708874098054,8910,2
7,28,4,-0.23931566428755743,-0.9709418174260521,8910,2
7,29,4,-0.3546048870425356,-0.9350162426854148,8910,2
7,30,3,-0.46472317204376806,-0.8854560256532101,8910,2
7,31,4,-0.5680647467311556,-0.8229838658936565,8910,2
7,32,3,-0.663122658240795,-0.7485107481711013,8910,2
7,34,1,-0.8229838658936564,-0.5680647467311559,8910,2
7,35,3,-0.8854560256532096,-0.4647231720437691,8910,2
7,36,1,-0.9350162426854147,-0.3546048870425359,8910,2
7,38,1,-0.992708874098054,-0.12053668025532357,8910,2
7,39,2,-1,-1.836909530733566e-16,8910,2
7,40,5,-0.992708874098054,0.1205366802553232,8910,2
7,41,2,-0.9709418174260521,0.23931566428755738,8910,2
7,42,3,-0.9350162426854148,0.35460488704253557,8910,2
7,44,2,-0.822983865893657,0.5680647467311548,8910,2
7,45,1,-0.7485107481711011,0.6631226582407952,8910,2
7,46,3,-0.6631226582407955,0.7485107481711007,8910,2
7,47,3,-0.5680647467311559,0.8229838658936564,8910,2
7,48,1,-0.4647231720437684,0.88545602565321,8910,2
7,50,2,-0.2393156642875578,0.970941817426052,8910,2
7,51,1,-0.12053668025532363,0.992708874098054,8910,2
7,53,3,0.12053668025532314,0.992708874098054,8910,2
7,54,1,0.23931566428755732,0.9709418174260521,8910,2
7,55,1,0.3546048870425355,0.9350162426854148,8910,2
7,56,2,0.46472317204376795,0.8854560256532102,8910,2
7,57,3,0.5680647467311555,0.8229838658936566,8910,2
7,59,2,0.7485107481711007,0.6631226582407956,8910,2
7,60,2,0.8229838658936558,0.5680647467311567,8910,2
7,61,3,0.8854560256532099,0.46472317204376845,8910,2
7,62,2,0.9350162426854147,0.354604887042536,8910,2
7,63,2,0.970941817426052,0.23931566428755785,8910,2
7,64,4,0.9927088740980539,0.12053668025532369,8910,2
7,65,2,1,3.061515884555943e-16,8910,2
7,66,4,0.992708874098054,-0.12053668025532309,8910,2
7,67,2,0.9709418174260519,-0.23931566428755813,8910,2
7,68,1,0.9350162426854148,-0.35460488704253545,8910,2
7,69,2,0.8854560256532102,-0.4647231720437679,8910,2
7,70,2,0.8229838658936571,-0.5680647467311547,8910,2
7,71,1,0.7485107481711012,-0.6631226582407952,8910,2
7,72,2,0.6631226582407956,-0.7485107481711006,8910,2
7,73,4,0.5680647467311568,-0.8229838658936557,8910,2
7,74,1,0.4647231720437685,-0.8854560256532099,8910,2
7,75,1,0.35460488704253607,-0.9350162426854146,8910,2
7,76,2,0.23931566428755877,-0.9709418174260518,8910,2
7,77,2,0.12053668025532287,-0.992708874098054,8910,2
7,78,2,3.673819061467132e-16,-1,8910,2
7,79,3,-0.12053668025532391,-0.9927088740980539,8910,2
7,80,2,-0.23931566428755807,-0.9709418174260519,8910,2
7,83,2,-0.5680647467311561,-0.8229838658936561,8910,2
7,84,2,-0.6631226582407951,-0.7485107481711012,8910,2
7,85,4,-0.7485107481711006,-0.6631226582407957,8910,2
7,86,3,-0.8229838658936557,-0.5680647467311568,8910,2
7,87,2,-0.885456025653209,-0.4647231720437701,8910,2
7,104,1,1.2865142978712996e-15,1,8910,2
10,20,1,0.6631226582407952,-0.7485107481711012,8938,3
10,21,1,0.5680647467311558,-0.8229838658936564,8938,3
10,22,1,0.46472317204376906,-0.8854560256532096,8938,3
10,23,1,0.35460488704253584,-0.9350162426854147,8938,3
10,24,2,0.23931566428755768,-0.970941817426052,8938,3
10,27,1,-0.12053668025532283,-0.992708874098054,8938,3
10,29,1,-0.3546048870425356,-0.9350162426854148,8938,3
10,31,1,-0.5680647467311556,-0.8229838658936565,8938,3
10,32,1,-0.663122658240795,-0.7485107481711013,8938,3
10,33,1,-0.7485107481711011,-0.6631226582407952,8938,3
10,34,1,-0.8229838658936564,-0.5680647467311559,8938,3
10,36,1,-0.9350162426854147,-0.3546048870425359,8938,3
10,37,2,-0.970941817426052,-0.23931566428755774,8938,3
10,38,1,-0.992708874098054,-0.12053668025532357,8938,3
10,39,3,-1,-1.836909530733566e-16,8938,3
10,40,1,-0.992708874098054,0.1205366802553232,8938,3
10,41,1,-0.9709418174260521,0.23931566428755738,8938,3
10,42,2,-0.9350162426854148,0.35460488704253557,8938,3
10,43,2,-0.8854560256532101,0.464723172043768,8938,3
10,45,2,-0.7485107481711011,0.6631226582407952,8938,3
10,46,3,-0.6631226582407955,0.7485107481711007,8938,3
10,47,3,-0.5680647467311559,0.8229838658936564,8938,3
10,48,1,-0.4647231720437684,0.88545602565321,8938,3
10,49,1,-0.35460488704253595,0.9350162426854147,8938,3
10,53,1,0.12053668025532314,0.992708874098054,8938,3
10,56,1,0.46472317204376795,0.8854560256532102,8938,3
10,60,1,0.8229838658936558,0.5680647467311567,8938,3
10,61,1,0.8854560256532099,0.46472317204376845,8938,3
10,62,1,0.9350162426854147,0.354604887042536,8938,3
10,63,3,0.970941817426052,0.23931566428755785,8938,3
10,64,2,0.9927088740980539,0.12053668025532369,8938,3
10,65,1,1,3.061515884555943e-16,8938,3
10,66,1,0.992708874098054,-0.12053668025532309,8938,3
10,67,1,0.9709418174260519,-0.23931566428755813,8938,3
10,68,1,0.9350162426854148,-0.35460488704253545,8938,3
10,69,1,0.8854560256532102,-0.4647231720437679,8938,3
10,70,1,0.8229838658936571,-0.5680647467311547,8938,3
10,71,2,0.7485107481711012,-0.6631226582407952,8938,3
10,72,1,0.6631226582407956,-0.7485107481711006,8938,3
10,73,1,0.5680647467311568,-0.8229838658936557,8938,3
10,75,2,0.35460488704253607,-0.9350162426854146,8938,3
10,76,1,0.23931566428755877,-0.9709418174260518,8938,3
10,78,3,3.673819061467132e-16,-1,8938,3
10,80,1,-0.23931566428755807,-0.9709418174260519,8938,3
10,81,1,-0.3546048870425354,-0.93501624268541494,8938,3
10,83,1,-0.5680647467311561,-0.8229838658936561,8938,3
10,84,1,-0.6631226582407951,-0.7485107481711012,8938,3
10,85,2,-0.7485107481711006,-0.6631226582407957,8938,3
10,86,1,-0.8229838658936557,-0.5680647467311568,8938,3
10,87,1,-0.885456025653209,-0.4647231720437701,8938,3
11,19,1,0.7485107481711013,-0.663122658240795,11056,3
11,21,1,0.5680647467311558,-0.8229838658936564,11056,3
11,23,1,0.35460488704253584,-0.9350162426854147,11056,3
11,25,1,0.12053668025532308,-0.992708874098054,11056,3
11,27,2,-0.12053668025532283,-0.992708874098054,11056,3
11,30,1,-0.46472317204376806,-0.8854560256532101,11056,3
11,32,1,-0.663122658240795,-0.7485107481711013,11056,3
11,33,1,-0.7485107481711011,-0.6631226582407952,11056,3
11,34,1,-0.8229838658936564,-0.5680647467311559,11056,3
11,37,1,-0.970941817426052,-0.23931566428755774,11056,3
11,38,1,-0.992708874098054,-0.12053668025532357,11056,3
11,39,1,-1,-1.836909530733566e-16,11056,3
11,40,3,-0.992708874098054,0.1205366802553232,11056,3
11,43,1,-0.8854560256532101,0.464723172043768,11056,3
11,46,1,-0.6631226582407955,0.7485107481711007,11056,3
11,48,1,-0.4647231720437684,0.88545602565321,11056,3
11,52,1,6.432571489356498e-16,1,11056,3
11,53,1,0.12053668025532314,0.992708874098054,11056,3
11,56,2,0.46472317204376795,0.8854560256532102,11056,3
11,58,1,0.6631226582407952,0.7485107481711011,11056,3
11,59,3,0.7485107481711007,0.6631226582407956,11056,3
11,60,2,0.8229838658936558,0.5680647467311567,11056,3
11,61,1,0.8854560256532099,0.46472317204376845,11056,3
11,62,1,0.9350162426854147,0.354604887042536,11056,3
11,63,1,0.970941817426052,0.23931566428755785,11056,3
11,64,3,0.9927088740980539,0.12053668025532369,11056,3
11,65,1,1,3.061515884555943e-16,11056,3
11,66,1,0.992708874098054,-0.12053668025532309,11056,3
11,68,1,0.9350162426854148,-0.35460488704253545,11056,3
11,69,1,0.8854560256532102,-0.4647231720437679,11056,3
11,70,2,0.8229838658936571,-0.5680647467311547,11056,3
11,71,3,0.7485107481711012,-0.6631226582407952,11056,3
11,72,2,0.6631226582407956,-0.7485107481711006,11056,3
11,73,1,0.5680647467311568,-0.8229838658936557,11056,3
11,74,2,0.4647231720437685,-0.8854560256532099,11056,3
11,75,3,0.35460488704253607,-0.9350162426854146,11056,3
11,79,2,-0.12053668025532391,-0.9927088740980539,11056,3
11,80,3,-0.23931566428755807,-0.9709418174260519,11056,3
11,81,1,-0.3546048870425354,-0.93501624268541494,11056,3
11,82,2,-0.46472317204376784,-0.8854560256532102,11056,3
11,84,1,-0.6631226582407951,-0.7485107481711012,11056,3
11,85,1,-0.7485107481711006,-0.6631226582407957,11056,3
14,18,1,0.8229838658936565,-0.5680647467311557,16971,3
14,19,3,0.7485107481711013,-0.663122658240795,16971,3
14,20,3,0.6631226582407952,-0.7485107481711012,16971,3
14,21,3,0.5680647467311558,-0.8229838658936564,16971,3
14,22,3,0.46472317204376906,-0.8854560256532096,16971,3
14,23,2,0.35460488704253584,-0.9350162426854147,16971,3
14,24,1,0.23931566428755768,-0.970941817426052,16971,3
14,25,5,0.12053668025532308,-0.992708874098054,16971,3
14,26,3,-3.216285744678249e-16,-1,16971,3
14,28,1,-0.23931566428755743,-0.9709418174260521,16971,3
14,29,2,-0.3546048870425356,-0.9350162426854148,16971,3
14,30,3,-0.46472317204376806,-0.8854560256532101,16971,3
14,31,3,-0.5680647467311556,-0.8229838658936565,16971,3
14,32,1,-0.663122658240795,-0.7485107481711013,16971,3
14,35,1,-0.8854560256532096,-0.4647231720437691,16971,3
14,37,3,-0.970941817426052,-0.23931566428755774,16971,3
14,38,2,-0.992708874098054,-0.12053668025532357,16971,3
14,39,1,-1,-1.836909530733566e-16,16971,3
14,40,3,-0.992708874098054,0.1205366802553232,16971,3
14,41,2,-0.9709418174260521,0.23931566428755738,16971,3
14,42,3,-0.9350162426854148,0.35460488704253557,16971,3
14,43,3,-0.8854560256532101,0.464723172043768,16971,3
14,44,2,-0.822983865893657,0.5680647467311548,16971,3
14,45,4,-0.7485107481711011,0.6631226582407952,16971,3
14,46,2,-0.6631226582407955,0.7485107481711007,16971,3
14,47,1,-0.5680647467311559,0.8229838658936564,16971,3
14,48,3,-0.4647231720437684,0.88545602565321,16971,3
14,49,1,-0.35460488704253595,0.9350162426854147,16971,3
14,50,2,-0.2393156642875578,0.970941817426052,16971,3
14,51,1,-0.12053668025532363,0.992708874098054,16971,3
14,52,2,6.432571489356498e-16,1,16971,3
14,53,3,0.12053668025532314,0.992708874098054,16971,3
14,54,1,0.23931566428755732,0.9709418174260521,16971,3
14,55,2,0.3546048870425355,0.9350162426854148,16971,3
14,56,4,0.46472317204376795,0.8854560256532102,16971,3
14,57,2,0.5680647467311555,0.8229838658936566,16971,3
14,58,2,0.6631226582407952,0.7485107481711011,16971,3
14,59,1,0.7485107481711007,0.6631226582407956,16971,3
14,60,1,0.8229838658936558,0.5680647467311567,16971,3
14,61,1,0.8854560256532099,0.46472317204376845,16971,3
14,62,3,0.9350162426854147,0.354604887042536,16971,3
14,63,3,0.970941817426052,0.23931566428755785,16971,3
14,64,4,0.9927088740980539,0.12053668025532369,16971,3
14,65,3,1,3.061515884555943e-16,16971,3
14,66,3,0.992708874098054,-0.12053668025532309,16971,3
14,67,2,0.9709418174260519,-0.23931566428755813,16971,3
14,68,2,0.9350162426854148,-0.35460488704253545,16971,3
14,69,2,0.8854560256532102,-0.4647231720437679,16971,3
14,70,1,0.8229838658936571,-0.5680647467311547,16971,3
14,71,1,0.7485107481711012,-0.6631226582407952,16971,3
14,72,2,0.6631226582407956,-0.7485107481711006,16971,3
14,73,2,0.5680647467311568,-0.8229838658936557,16971,3
14,74,3,0.4647231720437685,-0.8854560256532099,16971,3
14,75,1,0.35460488704253607,-0.9350162426854146,16971,3
14,76,2,0.23931566428755877,-0.9709418174260518,16971,3
14,77,3,0.12053668025532287,-0.992708874098054,16971,3
14,78,1,3.673819061467132e-16,-1,16971,3
14,79,1,-0.12053668025532391,-0.9927088740980539,16971,3
14,80,2,-0.23931566428755807,-0.9709418174260519,16971,3
14,82,3,-0.46472317204376784,-0.8854560256532102,16971,3
14,83,1,-0.5680647467311561,-0.8229838658936561,16971,3
14,84,2,-0.6631226582407951,-0.7485107481711012,16971,3
14,85,2,-0.7485107481711006,-0.6631226582407957,16971,3
14,86,2,-0.8229838658936557,-0.5680647467311568,16971,3
14,87,1,-0.885456025653209,-0.4647231720437701,16971,3
15,19,2,0.7485107481711013,-0.663122658240795,9781,4
15,20,3,0.6631226582407952,-0.7485107481711012,9781,4
15,21,2,0.5680647467311558,-0.8229838658936564,9781,4
15,22,2,0.46472317204376906,-0.8854560256532096,9781,4
15,23,1,0.35460488704253584,-0.9350162426854147,9781,4
15,25,1,0.12053668025532308,-0.992708874098054,9781,4
15,26,1,-3.216285744678249e-16,-1,9781,4
15,27,1,-0.12053668025532283,-0.992708874098054,9781,4
15,28,3,-0.23931566428755743,-0.9709418174260521,9781,4
15,29,1,-0.3546048870425356,-0.9350162426854148,9781,4
15,30,2,-0.46472317204376806,-0.8854560256532101,9781,4
15,31,2,-0.5680647467311556,-0.8229838658936565,9781,4
15,32,4,-0.663122658240795,-0.7485107481711013,9781,4
15,33,2,-0.7485107481711011,-0.6631226582407952,9781,4
15,34,1,-0.8229838658936564,-0.5680647467311559,9781,4
15,35,1,-0.8854560256532096,-0.4647231720437691,9781,4
15,36,1,-0.9350162426854147,-0.3546048870425359,9781,4
15,37,1,-0.970941817426052,-0.23931566428755774,9781,4
15,39,1,-1,-1.836909530733566e-16,9781,4
15,40,2,-0.992708874098054,0.1205366802553232,9781,4
15,43,2,-0.8854560256532101,0.464723172043768,9781,4
15,44,2,-0.822983865893657,0.5680647467311548,9781,4
15,45,2,-0.7485107481711011,0.6631226582407952,9781,4
15,46,2,-0.6631226582407955,0.7485107481711007,9781,4
15,47,3,-0.5680647467311559,0.8229838658936564,9781,4
15,48,2,-0.4647231720437684,0.88545602565321,9781,4
15,49,3,-0.35460488704253595,0.9350162426854147,9781,4
15,50,1,-0.2393156642875578,0.970941817426052,9781,4
15,51,2,-0.12053668025532363,0.992708874098054,9781,4
15,52,2,6.432571489356498e-16,1,9781,4
15,53,1,0.12053668025532314,0.992708874098054,9781,4
15,54,1,0.23931566428755732,0.9709418174260521,9781,4
15,55,3,0.3546048870425355,0.9350162426854148,9781,4
15,56,1,0.46472317204376795,0.8854560256532102,9781,4
15,58,2,0.6631226582407952,0.7485107481711011,9781,4
15,59,2,0.7485107481711007,0.6631226582407956,9781,4
15,60,3,0.8229838658936558,0.5680647467311567,9781,4
15,61,2,0.8854560256532099,0.46472317204376845,9781,4
15,63,2,0.970941817426052,0.23931566428755785,9781,4
15,65,2,1,3.061515884555943e-16,9781,4
15,66,2,0.992708874098054,-0.12053668025532309,9781,4
15,67,2,0.9709418174260519,-0.23931566428755813,9781,4
15,68,3,0.9350162426854148,-0.35460488704253545,9781,4
15,69,3,0.8854560256532102,-0.4647231720437679,9781,4
15,70,3,0.8229838658936571,-0.5680647467311547,9781,4
15,71,4,0.7485107481711012,-0.6631226582407952,9781,4
15,72,5,0.6631226582407956,-0.7485107481711006,9781,4
15,73,1,0.5680647467311568,-0.8229838658936557,9781,4
15,74,2,0.4647231720437685,-0.8854560256532099,9781,4
15,75,2,0.35460488704253607,-0.9350162426854146,9781,4
15,76,2,0.23931566428755877,-0.9709418174260518,9781,4
15,77,1,0.12053668025532287,-0.992708874098054,9781,4
15,78,1,3.673819061467132e-16,-1,9781,4
15,79,3,-0.12053668025532391,-0.9927088740980539,9781,4
15,80,3,-0.23931566428755807,-0.9709418174260519,9781,4
15,81,4,-0.3546048870425354,-0.93501624268541494,9781,4
15,82,2,-0.46472317204376784,-0.8854560256532102,9781,4
15,85,1,-0.7485107481711006,-0.6631226582407957,9781,4
15,86,2,-0.8229838658936557,-0.5680647467311568,9781,4
15,87,1,-0.885456025653209,-0.4647231720437701,9781,4
18,15,2,0.9709418174260521,-0.2393156642875575,16747,5
18,19,2,0.7485107481711013,-0.663122658240795,16747,5
18,20,4,0.6631226582407952,-0.7485107481711012,16747,5
18,21,2,0.5680647467311558,-0.8229838658936564,16747,5
18,22,4,0.46472317204376906,-0.8854560256532096,16747,5
18,23,3,0.35460488704253584,-0.9350162426854147,16747,5
18,24,2,0.23931566428755768,-0.970941817426052,16747,5
18,25,2,0.12053668025532308,-0.992708874098054,16747,5
18,26,3,-3.216285744678249e-16,-1,16747,5
18,27,4,-0.12053668025532283,-0.992708874098054,16747,5
18,28,3,-0.23931566428755743,-0.9709418174260521,16747,5
18,29,2,-0.3546048870425356,-0.9350162426854148,16747,5
18,30,3,-0.46472317204376806,-0.8854560256532101,16747,5
18,31,3,-0.5680647467311556,-0.8229838658936565,16747,5
18,32,3,-0.663122658240795,-0.7485107481711013,16747,5
18,33,3,-0.7485107481711011,-0.6631226582407952,16747,5
18,34,3,-0.8229838658936564,-0.5680647467311559,16747,5
18,35,2,-0.8854560256532096,-0.4647231720437691,16747,5
18,36,3,-0.9350162426854147,-0.3546048870425359,16747,5
18,37,1,-0.970941817426052,-0.23931566428755774,16747,5
18,38,3,-0.992708874098054,-0.12053668025532357,16747,5
18,39,2,-1,-1.836909530733566e-16,16747,5
18,41,3,-0.9709418174260521,0.23931566428755738,16747,5
18,42,3,-0.9350162426854148,0.35460488704253557,16747,5
18,43,2,-0.8854560256532101,0.464723172043768,16747,5
18,44,2,-0.822983865893657,0.5680647467311548,16747,5
18,45,2,-0.7485107481711011,0.6631226582407952,16747,5
18,46,2,-0.6631226582407955,0.7485107481711007,16747,5
18,47,2,-0.5680647467311559,0.8229838658936564,16747,5
18,48,4,-0.4647231720437684,0.88545602565321,16747,5
18,49,2,-0.35460488704253595,0.9350162426854147,16747,5
18,50,3,-0.2393156642875578,0.970941817426052,16747,5
18,51,2,-0.12053668025532363,0.992708874098054,16747,5
18,52,2,6.432571489356498e-16,1,16747,5
18,53,1,0.12053668025532314,0.992708874098054,16747,5
18,54,5,0.23931566428755732,0.9709418174260521,16747,5
18,55,3,0.3546048870425355,0.9350162426854148,16747,5
18,56,2,0.46472317204376795,0.8854560256532102,16747,5
18,57,1,0.5680647467311555,0.8229838658936566,16747,5
18,58,2,0.6631226582407952,0.7485107481711011,16747,5
18,59,5,0.7485107481711007,0.6631226582407956,16747,5
18,60,5,0.8229838658936558,0.5680647467311567,16747,5
18,61,4,0.8854560256532099,0.46472317204376845,16747,5
18,62,4,0.9350162426854147,0.354604887042536,16747,5
18,63,5,0.970941817426052,0.23931566428755785,16747,5
18,64,3,0.9927088740980539,0.12053668025532369,16747,5
18,65,4,1,3.061515884555943e-16,16747,5
18,66,2,0.992708874098054,-0.12053668025532309,16747,5
18,67,2,0.9709418174260519,-0.23931566428755813,16747,5
18,68,5,0.9350162426854148,-0.35460488704253545,16747,5
18,69,2,0.8854560256532102,-0.4647231720437679,16747,5
18,70,2,0.8229838658936571,-0.5680647467311547,16747,5
18,71,3,0.7485107481711012,-0.6631226582407952,16747,5
18,72,4,0.6631226582407956,-0.7485107481711006,16747,5
18,73,3,0.5680647467311568,-0.8229838658936557,16747,5
18,74,4,0.4647231720437685,-0.8854560256532099,16747,5
18,75,1,0.35460488704253607,-0.9350162426854146,16747,5
18,76,4,0.23931566428755877,-0.9709418174260518,16747,5
18,77,4,0.12053668025532287,-0.992708874098054,16747,5
18,78,5,3.673819061467132e-16,-1,16747,5
18,79,3,-0.12053668025532391,-0.9927088740980539,16747,5
18,80,3,-0.23931566428755807,-0.9709418174260519,16747,5
18,81,4,-0.3546048870425354,-0.93501624268541494,16747,5
18,83,5,-0.5680647467311561,-0.8229838658936561,16747,5
18,84,5,-0.6631226582407951,-0.7485107481711012,16747,5
18,86,3,-0.8229838658936557,-0.5680647467311568,16747,5
18,87,1,-0.885456025653209,-0.4647231720437701,16747,5
19,17,1,0.8854560256532099,-0.4647231720437685,14730,2
19,18,1,0.8229838658936565,-0.5680647467311557,14730,2
19,19,3,0.7485107481711013,-0.663122658240795,14730,2
19,20,1,0.6631226582407952,-0.7485107481711012,14730,2
19,21,3,0.5680647467311558,-0.8229838658936564,14730,2
19,22,4,0.46472317204376906,-0.8854560256532096,14730,2
19,23,1,0.35460488704253584,-0.9350162426854147,14730,2
19,24,2,0.23931566428755768,-0.970941817426052,14730,2
19,25,1,0.12053668025532308,-0.992708874098054,14730,2
19,26,4,-3.216285744678249e-16,-1,14730,2
19,27,2,-0.12053668025532283,-0.992708874098054,14730,2
19,28,3,-0.23931566428755743,-0.9709418174260521,14730,2
19,29,3,-0.3546048870425356,-0.9350162426854148,14730,2
19,30,1,-0.46472317204376806,-0.8854560256532101,14730,2
19,31,2,-0.5680647467311556,-0.8229838658936565,14730,2
19,32,1,-0.663122658240795,-0.7485107481711013,14730,2
19,33,1,-0.7485107481711011,-0.6631226582407952,14730,2
19,34,2,-0.8229838658936564,-0.5680647467311559,14730,2
19,36,1,-0.9350162426854147,-0.3546048870425359,14730,2
19,37,2,-0.970941817426052,-0.23931566428755774,14730,2
19,38,3,-0.992708874098054,-0.12053668025532357,14730,2
19,39,2,-1,-1.836909530733566e-16,14730,2
19,40,3,-0.992708874098054,0.1205366802553232,14730,2
19,41,4,-0.9709418174260521,0.23931566428755738,14730,2
19,43,3,-0.8854560256532101,0.464723172043768,14730,2
19,44,1,-0.822983865893657,0.5680647467311548,14730,2
19,45,5,-0.7485107481711011,0.6631226582407952,14730,2
19,46,1,-0.6631226582407955,0.7485107481711007,14730,2
19,47,2,-0.5680647467311559,0.8229838658936564,14730,2
19,48,1,-0.4647231720437684,0.88545602565321,14730,2
19,49,1,-0.35460488704253595,0.9350162426854147,14730,2
19,50,1,-0.2393156642875578,0.970941817426052,14730,2
19,51,1,-0.12053668025532363,0.992708874098054,14730,2
19,52,3,6.432571489356498e-16,1,14730,2
19,55,3,0.3546048870425355,0.9350162426854148,14730,2
19,56,2,0.46472317204376795,0.8854560256532102,14730,2
19,57,4,0.5680647467311555,0.8229838658936566,14730,2
19,58,4,0.6631226582407952,0.7485107481711011,14730,2
19,59,3,0.7485107481711007,0.6631226582407956,14730,2
19,60,2,0.8229838658936558,0.5680647467311567,14730,2
19,61,3,0.8854560256532099,0.46472317204376845,14730,2
19,62,4,0.9350162426854147,0.354604887042536,14730,2
19,63,3,0.970941817426052,0.23931566428755785,14730,2
19,64,3,0.9927088740980539,0.12053668025532369,14730,2
19,65,2,1,3.061515884555943e-16,14730,2
19,66,1,0.992708874098054,-0.12053668025532309,14730,2
19,67,2,0.9709418174260519,-0.23931566428755813,14730,2
19,68,4,0.9350162426854148,-0.35460488704253545,14730,2
