practice_id,cont_week,cases,sinwe,coswe,population,uk_imdquintile,gp_count,practice_country
48,122,1,0.8229838658936562,-0.568064746731156,9463,2,6,England
49,85,1,-0.7485107481711006,-0.6631226582407957,13920,3,10,England
49,89,2,-0.9709418174260522,-0.2393156642875571,13920,3,10,England
49,99,1,-0.5680647467311554,0.8229838658936567,13920,3,10,England
49,101,1,-0.3546048870425362,0.9350162426854146,13920,3,10,England
49,102,1,-0.2393156642875589,0.9709418174260518,13920,3,10,England
49,105,1,0.12053668025532378,0.9927088740980539,13920,3,10,England
49,106,1,0.23931566428755793,0.970941817426052,13920,3,10,England
49,108,1,0.46472317204376773,0.8854560256532104,13920,3,10,England
49,117,1,1,5.510728592200698e-16,13920,3,10,England
51,88,1,-0.935016242685414,-0.3546048870425378,6852,2,4,England
51,90,1,-0.992708874098054,-0.12053668025532294,6852,2,4,England
51,91,1,-1,-4.2861222383783204e-16,6852,2,4,England
51,92,1,-0.9927088740980541,0.12053668025532208,6852,2,4,England
51,94,1,-0.93501624268541494,0.35460488704253534,6852,2,4,England
51,95,2,-0.8854560256532102,0.4647231720437678,6852,2,4,England
51,101,1,-0.3546048870425362,0.9350162426854146,6852,2,4,England
51,102,1,-0.2393156642875589,0.9709418174260518,6852,2,4,England
51,104,1,1.2865142978712996e-15,1,6852,2,4,England
51,106,2,0.23931566428755793,0.970941817426052,6852,2,4,England
51,107,1,0.3546048870425353,0.93501624268541494,6852,2,4,England
51,108,1,0.46472317204376773,0.8854560256532104,6852,2,4,England
51,113,1,0.8854560256532098,0.4647231720437687,6852,2,4,England
51,115,1,0.9709418174260521,0.23931566428755724,6852,2,4,England
51,116,1,0.992708874098054,0.12053668025532305,6852,2,4,England
51,122,1,0.8229838658936562,-0.568064746731156,6852,2,4,England
51,124,1,0.6631226582407959,-0.7485107481711005,6852,2,4,England
51,125,1,0.5680647467311569,-0.8229838658936556,6852,2,4,England
51,128,1,0.23931566428755902,-0.9709418174260517,6852,2,4,England
51,129,1,0.12053668025532488,-0.9927088740980538,6852,2,4,England
51,134,1,-0.4647231720437692,-0.8854560256532096,6852,2,4,England
52,93,1,-0.9709418174260523,0.23931566428755627,3566,4,2,England
52,96,1,-0.8229838658936561,0.5680647467311561,3566,4,2,England
52,98,1,-0.6631226582407957,0.7485107481711006,3566,4,2,England
52,105,2,0.12053668025532378,0.9927088740980539,3566,4,2,England
52,106,3,0.23931566428755793,0.970941817426052,3566,4,2,England
52,107,1,0.3546048870425353,0.93501624268541494,3566,4,2,England
52,108,1,0.46472317204376773,0.8854560256532104,3566,4,2,England
52,113,2,0.8854560256532098,0.4647231720437687,3566,4,2,England
52,120,1,0.9350162426854156,-0.35460488704253357,3566,4,2,England
52,124,2,0.6631226582407959,-0.7485107481711005,3566,4,2,England
52,125,1,0.5680647467311569,-0.8229838658936556,3566,4,2,England
52,128,2,0.23931566428755902,-0.9709418174260517,3566,4,2,England
52,133,2,-0.3546048870425352,-0.93501624268541494,3566,4,2,England
52,135,1,-0.5680647467311545,-0.8229838658936574,3566,4,2,England
52,137,1,-0.7485107481711016,-0.6631226582407945,3566,4,2,England
52,139,1,-0.8854560256532098,-0.4647231720437688,3566,4,2,England
53,79,1,-0.12053668025532391,-0.9927088740980539,7815,1,4,England
53,81,1,-0.3546048870425354,-0.93501624268541494,7815,1,4,England
53,87,1,-0.885456025653209,-0.4647231720437701,7815,1,4,England
53,89,1,-0.9709418174260522,-0.2393156642875571,7815,1,4,England
53,92,1,-0.9927088740980541,0.12053668025532208,7815,1,4,England
53,95,1,-0.8854560256532102,0.4647231720437678,7815,1,4,England
53,98,1,-0.6631226582407957,0.7485107481711006,7815,1,4,England
53,104,1,1.2865142978712996e-15,1,7815,1,4,England
53,105,1,0.12053668025532378,0.9927088740980539,7815,1,4,England
53,111,1,0.7485107481711005,0.6631226582407957,7815,1,4,England
53,114,1,0.9350162426854146,0.35460488704253623,7815,1,4,England
53,115,1,0.9709418174260521,0.23931566428755724,7815,1,4,England
53,118,1,0.9927088740980541,-0.12053668025532197,7815,1,4,England
53,122,1,0.8229838658936562,-0.568064746731156,7815,1,4,England
54,92,1,-0.9927088740980541,0.12053668025532208,10034,1,4,England
54,97,1,-0.7485107481711012,0.6631226582407951,10034,1,4,England
54,103,1,-0.12053668025532475,0.9927088740980538,10034,1,4,England
54,104,1,1.2865142978712996e-15,1,10034,1,4,England
54,113,2,0.8854560256532098,0.4647231720437687,10034,1,4,England
54,120,1,0.9350162426854156,-0.35460488704253357,10034,1,4,England
54,129,1,0.12053668025532488,-0.9927088740980538,10034,1,4,England
54,139,1,-0.8854560256532098,-0.4647231720437688,10034,1,4,England
55,90,1,-0.992708874098054,-0.12053668025532294,5388,1,7,England
55,91,1,-1,-4.2861222383783204e-16,5388,1,7,England
55,92,1,-0.9927088740980541,0.12053668025532208,5388,1,7,England
55,99,1,-0.5680647467311554,0.8229838658936567,5388,1,7,England
55,112,1,0.8229838658936556,0.5680647467311569,5388,1,7,England
55,113,2,0.8854560256532098,0.4647231720437687,5388,1,7,England
55,116,1,0.992708874098054,0.12053668025532305,5388,1,7,England
55,117,1,1,5.510728592200698e-16,5388,1,7,England
55,124,1,0.6631226582407959,-0.7485107481711005,5388,1,7,England
55,126,1,0.46472317204376873,-0.8854560256532098,5388,1,7,England
55,132,1,-0.23931566428755782,-0.970941817426052,5388,1,7,England
56,83,1,-0.5680647467311561,-0.8229838658936561,4348,4,6,England
56,86,1,-0.8229838658936557,-0.5680647467311568,4348,4,6,England
56,87,2,-0.885456025653209,-0.4647231720437701,4348,4,6,England
56,91,1,-1,-4.2861222383783204e-16,4348,4,6,England
56,92,1,-0.9927088740980541,0.12053668025532208,4348,4,6,England
56,95,1,-0.8854560256532102,0.4647231720437678,4348,4,6,England
56,98,2,-0.6631226582407957,0.7485107481711006,4348,4,6,England
56,99,1,-0.5680647467311554,0.8229838658936567,4348,4,6,England
56,100,1,-0.4647231720437686,0.8854560256532099,4348,4,6,England
56,101,3,-0.3546048870425362,0.9350162426854146,4348,4,6,England
56,111,2,0.7485107481711005,0.6631226582407957,4348,4,6,England
56,114,2,0.9350162426854146,0.35460488704253623,4348,4,6,England
56,115,1,0.9709418174260521,0.23931566428755724,4348,4,6,England
56,117,1,1,5.510728592200698e-16,4348,4,6,England
56,118,1,0.9927088740980541,-0.12053668025532197,4348,4,6,England
56,119,2,0.9709418174260525,-0.23931566428755616,4348,4,6,England
56,121,1,0.8854560256532096,-0.46472317204376923,4348,4,6,England
56,127,1,0.3546048870425363,-0.9350162426854146,4348,4,6,England
56,133,1,-0.3546048870425352,-0.93501624268541494,4348,4,6,England
56,134,1,-0.4647231720437692,-0.8854560256532096,4348,4,6,England
57,108,1,0.46472317204376773,0.8854560256532104,14684,4,1,England
57,115,1,0.9709418174260521,0.23931566428755724,14684,4,1,England
57,117,1,1,5.510728592200698e-16,14684,4,1,England
57,120,1,0.9350162426854156,-0.35460488704253357,14684,4,1,England
57,122,1,0.8229838658936562,-0.568064746731156,14684,4,1,England
57,128,1,0.23931566428755902,-0.9709418174260517,14684,4,1,England
57,132,1,-0.23931566428755782,-0.970941817426052,14684,4,1,England
